2017/01/20 01:25:40,Fri,37.25,Mbit/s,7.01,Mbit/s
2017/01/20 01:26:14,Fri,37.77,Mbit/s,7.09,Mbit/s
2017/01/20 01:26:46,Fri,25.93,Mbit/s,7.20,Mbit/s
2017/01/20 01:27:19,Fri,40.77,Mbit/s,7.09,Mbit/s
2017/01/20 01:27:54,Fri,41.79,Mbit/s,7.33,Mbit/s
2017/01/20 01:28:26,Fri,40.02,Mbit/s,7.22,Mbit/s
2017/01/20 01:28:59,Fri,40.47,Mbit/s,7.04,Mbit/s
2017/01/20 01:29:32,Fri,39.36,Mbit/s,7.00,Mbit/s
2017/01/20 01:30:04,Fri,39.49,Mbit/s,7.11,Mbit/s
2017/01/20 01:30:37,Fri,40.29,Mbit/s,7.34,Mbit/s
2017/01/20 01:31:09,Fri,33.11,Mbit/s,6.82,Mbit/s
2017/01/20 01:31:42,Fri,37.82,Mbit/s,5.67,Mbit/s
2017/01/20 01:32:14,Fri,39.37,Mbit/s,7.34,Mbit/s
2017/01/20 01:32:46,Fri,41.43,Mbit/s,6.04,Mbit/s
2017/01/20 01:33:19,Fri,37.12,Mbit/s,6.84,Mbit/s
2017/01/20 01:33:51,Fri,32.82,Mbit/s,7.95,Mbit/s
2017/01/20 01:34:25,Fri,32.75,Mbit/s,7.36,Mbit/s
2017/01/20 01:34:58,Fri,37.42,Mbit/s,6.75,Mbit/s
2017/01/20 01:35:34,Fri,37.46,Mbit/s,7.31,Mbit/s
2017/01/20 01:36:08,Fri,37.99,Mbit/s,5.33,Mbit/s
2017/01/20 01:36:40,Fri,30.47,Mbit/s,7.61,Mbit/s
2017/01/20 01:37:13,Fri,39.49,Mbit/s,7.36,Mbit/s
2017/01/20 01:37:46,Fri,33.60,Mbit/s,6.93,Mbit/s
2017/01/20 01:38:19,Fri,35.07,Mbit/s,7.12,Mbit/s
2017/01/20 01:38:52,Fri,39.59,Mbit/s,7.71,Mbit/s
2017/01/20 01:39:24,Fri,37.46,Mbit/s,6.91,Mbit/s
2017/01/20 01:39:58,Fri,36.55,Mbit/s,6.85,Mbit/s
2017/01/20 01:40:30,Fri,37.62,Mbit/s,7.14,Mbit/s
2017/01/20 01:41:03,Fri,36.03,Mbit/s,6.96,Mbit/s
2017/01/20 01:41:36,Fri,40.51,Mbit/s,6.37,Mbit/s
2017/01/20 01:42:09,Fri,36.59,Mbit/s,6.99,Mbit/s
2017/01/20 01:42:41,Fri,33.44,Mbit/s,7.09,Mbit/s
2017/01/20 01:43:13,Fri,35.80,Mbit/s,6.43,Mbit/s
2017/01/20 01:43:45,Fri,36.81,Mbit/s,7.02,Mbit/s
2017/01/20 01:44:18,Fri,35.40,Mbit/s,7.11,Mbit/s
2017/01/20 01:44:50,Fri,43.12,Mbit/s,7.01,Mbit/s
2017/01/20 01:45:23,Fri,38.86,Mbit/s,6.02,Mbit/s
2017/01/20 01:45:56,Fri,34.87,Mbit/s,7.18,Mbit/s
